iter	Passed	Remaining
707	89848	37056
708	89930	36910
709	90008	36764
710	90081	36615
711	90149	36464
712	90217	36314
713	90292	36167
714	90370	36021
715	90448	35876
716	90514	35725
717	90578	35575
718	90660	35432
719	90733	35285
720	90809	35139
721	90891	34997
722	90954	34847
723	91015	34696
724	91091	34551
725	91173	34409
726	91255	34267
727	91348	34130
728	91429	33988
729	91501	33842
730	91580	33700
731	91656	33557
732	91724	33411
733	91801	33268
734	91884	33128
735	91969	32988
736	92045	32846
737	92121	32704
738	92195	32561
739	92269	32419
740	92350	32279
741	92435	32140
742	92491	31992
743	92566	31850
744	92649	31712
745	92731	31573
746	92809	31433
747	92882	31292
748	92969	31155
749	93041	31013
750	93121	30875
751	93202	30737
752	93286	30599
753	93361	30459
754	93444	30323
755	93541	30190
756	93634	30056
757	93710	29918
758	93794	29781
759	93875	29645
760	93951	29506
761	94029	29368
762	94100	29229
763	94178	29091
764	94259	28955
765	94338	28818
766	94417	28682
767	94496	28545
768	94579	28410
769	94658	28274
770	94727	28135
771	94802	27998
772	94882	27863
773	94958	27726
774	95035	27591
775	95116	27456
776	95196	27321
777	95276	27186
778	95356	27052
779	95436	26918
780	95508	26781
781	95583	26646
782	95671	26514
783	95762	26383
784	95847	26251
785	95916	26114
786	95994	25980
787	96071	25846
788	96144	25711
789	96221	25577
790	96286	25440
791	96362	25307
792	96434	25172
793	96498	25036
794	96575	24902
795	96648	24769
796	96724	24636
797	96792	24501
798	96864	24367
799	96946	24236
800	97025	24104
801	97092	23970
802	97174	23839
803	97254	23708
804	97330	23576
805	97404	23444
806	97480	23313
807	97552	23180
808	97630	23049
809	97705	22918
810	97779	22786
811	97858	22656
812	97946	22528
813	98041	22402
814	98118	22272
815	98196	22142
816	98271	22011
817	98351	21882
818	98427	21752
819	98505	21623
820	98582	21493
821	98661	21364
822	98741	21236
823	98822	21107
824	98903	20979
825	98971	20848
826	99050	20720
827	99127	20591
828	99212	20464
829	99290	20336
830	99366	20208
831	99436	20078
832	99514	19950
833	99594	19823
834	99670	19695
835	99743	19566
836	99822	19439
837	99893	19311
838	99971	19184
839	100047	19056
840	100153	18935
841	100239	18809
842	100318	18683
843	100396	18556
844	100467	18428
845	100538	18301
846	100608	18173
847	100677	18045
848	100753	17919
849	100828	17793
850	100912	17668
851	100992	17543
852	101064	17416
853	101132	17289
854	101212	17164
855	101294	17040
856	101368	16914
857	101444	16789
858	101525	16664
859	101603	16540
860	101682	16415
861	101761	16291
862	101839	16166
863	101917	16042
864	101987	15917
865	102062	15792
866	102135	15667
867	102208	15543
868	102293	15420
869	102382	15298
870	102474	15177
871	102548	15052
872	102616	14928
873	102686	14803
874	102750	14678
875	102823	14554
876	102902	14432
877	102976	14308
878	103055	14186
879	103130	14063
880	103205	13940
881	103282	13817
882	103361	13695
883	103437	13573
884	103507	13450
885	103578	13327
886	103637	13202
887	103711	13080
888	103773	12957
889	103844	12834
890	103924	12713
891	103995	12591
892	104065	12469
893	104134	12347
894	104206	12225
895	104277	12103
896	104356	11982
897	104432	11862
898	104522	11742
899	104606	11622
900	104685	11502
901	104756	11381
902	104830	11260
903	104898	11139
904	104979	11019
905	105056	10899
906	105134	10780
907	105207	10659
908	105292	10540
909	105366	10420
910	105443	10301
911	105511	10180
912	105581	10060
913	105644	9940
914	105716	9820
915	105797	9701
916	105876	9583
917	105949	9463
918	106034	9345
919	106129	9228
920	106212	9110
921	106288	8991
922	106365	8873
923	106448	8755
924	106531	8637
925	106608	8519
926	106685	8401
927	106780	8284
928	106866	8167
929	106947	8049
930	107025	7932
931	107102	7814
932	107178	7696
933	107254	7578
934	107336	7461
935	107411	7344
936	107485	7226
937	107561	7109
938	107627	6991
939	107700	6874
940	107780	6757
941	107858	6640
942	107929	6523
943	107997	6406
944	108066	6289
945	108143	6173
946	108206	6055
947	108280	5939
948	108356	5823
949	108433	5707
950	108507	5590
951	108585	5474
952	108657	5358
953	108731	5242
954	108812	5127
955	108881	5011
956	108982	4896
957	109069	4781
958	109148	4666
959	109225	4551
960	109306	4435
961	109384	4320
962	109461	4205
963	109530	4090
964	109597	3975
965	109670	3860
966	109735	3744
967	109818	3630
968	109899	3515
969	109975	3401
970	110054	3286
971	110122	3172
972	110206	3058
973	110274	2943
974	110358	2829
975	110437	2715
976	110508	2601
977	110583	2487
978	110666	2373
979	110735	2259
980	110809	2146
981	110889	2032
982	110964	1919
983	111039	1805
984	111111	1692
985	111200	1578
986	111284	1465
987	111367	1352
988	111443	1239
989	111512	1126
990	111589	1013
991	111656	900
992	111733	787
993	111808	674
994	111886	562
995	111955	449
996	112032	337
997	112105	224
998	112172	112
999	112252	0
