iter	Passed	Remaining
571	66315	49620
572	66411	49489
573	66517	49366
574	66633	49250
575	66742	49129
576	66854	49011
577	66992	48911
578	67126	48808
579	67252	48700
580	67381	48593
581	67503	48481
582	67627	48371
583	67747	48258
584	67869	48146
585	68005	48044
586	68152	47950
587	68292	47851
588	68441	47757
589	68604	47674
590	68718	47556
591	68858	47456
592	68982	47345
593	69091	47224
594	69205	47106
595	69330	46996
596	69442	46876
597	69560	46761
598	69676	46644
599	69791	46527
600	69904	46408
601	70019	46292
602	70137	46176
603	70259	46064
604	70394	45959
605	70522	45851
606	70637	45734
607	70769	45627
608	70893	45516
609	71002	45394
610	71132	45287
611	71231	45159
612	71346	45042
613	71465	44927
614	71568	44802
615	71676	44681
616	71779	44557
617	71890	44436
618	72012	44324
619	72131	44209
620	72254	44097
621	72380	43987
622	72519	43884
623	72657	43780
624	72770	43662
625	72887	43545
626	73000	43427
627	73117	43311
628	73214	43183
629	73317	43059
630	73450	42952
631	73568	42837
632	73689	42723
633	73801	42604
634	73924	42492
635	74038	42374
636	74164	42263
637	74275	42143
638	74392	42027
639	74505	41909
640	74628	41796
641	74773	41695
642	74880	41574
643	75014	41467
644	75110	41339
645	75231	41225
646	75350	41110
647	75471	40996
648	75579	40875
649	75693	40758
650	75800	40636
651	75914	40518
652	76039	40407
653	76126	40275
654	76239	40156
655	76346	40035
656	76464	39919
657	76580	39803
658	76689	39683
659	76800	39563
660	76930	39454
661	77071	39350
662	77192	39236
663	77281	39106
664	77399	38990
665	77525	38879
666	77643	38763
667	77761	38647
668	77866	38525
669	77972	38404
670	78059	38273
671	78165	38152
672	78284	38037
673	78389	37915
674	78509	37800
675	78623	37683
676	78731	37563
677	78839	37442
678	78957	37327
679	79082	37215
680	79201	37100
681	79312	36981
682	79438	36869
683	79555	36753
684	79675	36639
685	79804	36528
686	79932	36417
687	80077	36314
688	80202	36201
689	80325	36088
690	80448	35975
691	80575	35863
692	80677	35740
693	80798	35626
694	80918	35510
695	81046	35399
696	81163	35283
697	81285	35169
698	81411	35056
699	81525	34939
700	81640	34822
701	81741	34699
702	81854	34581
703	81984	34470
704	82129	34366
705	82268	34258
706	82393	34146
707	82505	34027
708	82629	33914
709	82741	33795
710	82846	33674
711	82989	33568
712	83105	33451
713	83224	33336
714	83346	33221
715	83485	33114
716	83618	33004
717	83736	32888
718	83848	32769
719	83963	32652
720	84091	32540
721	84216	32426
722	84336	32311
723	84443	32191
724	84554	32072
725	84679	31959
726	84806	31846
727	84915	31726
728	85013	31603
729	85126	31484
730	85240	31367
731	85357	31251
732	85467	31131
733	85604	31022
734	85738	30912
735	85863	30798
736	85976	30680
737	86087	30562
738	86212	30448
739	86340	30335
740	86438	30212
741	86555	30096
742	86665	29977
743	86774	29857
744	86925	29753
745	87043	29636
746	87165	29521
747	87279	29404
748	87387	29284
749	87501	29167
750	87623	29052
751	87751	28939
752	87887	28829
753	88019	28717
754	88119	28594
755	88235	28478
756	88363	28365
757	88465	28243
758	88589	28129
759	88700	28010
760	88803	27889
761	88925	27774
762	89032	27654
763	89148	27538
764	89271	27423
765	89380	27304
766	89491	27185
767	89610	27069
768	89717	26950
769	89830	26832
770	89949	26716
771	90096	26608
772	90208	26490
773	90316	26371
774	90430	26254
775	90565	26142
776	90671	26022
777	90797	25908
778	90908	25790
779	91027	25674
780	91134	25554
781	91237	25434
782	91361	25319
783	91475	25202
784	91589	25084
785	91700	24966
786	91810	24848
787	91909	24726
788	92049	24616
789	92185	24505
790	92319	24392
791	92454	24280
792	92567	24163
793	92689	24047
794	92799	23929
795	92939	23818
796	93063	23703
797	93180	23586
798	93287	23467
799	93406	23351
800	93518	23233
801	93635	23117
802	93739	22997
803	93850	22879
804	93956	22759
805	94117	22653
806	94252	22541
807	94375	22425
808	94501	22311
809	94629	22196
810	94741	22079
811	94852	21960
