iter	Passed	Remaining
876	67962	9531
877	68044	9454
878	68108	9375
879	68186	9298
880	68263	9220
881	68343	9143
882	68411	9064
883	68477	8985
884	68557	8908
885	68632	8830
886	68715	8754
887	68798	8677
888	68877	8600
889	68952	8522
890	69031	8444
891	69116	8368
892	69195	8291
893	69273	8213
894	69350	8136
895	69429	8058
896	69502	7980
897	69571	7902
898	69654	7825
899	69726	7747
900	69805	7670
901	69894	7593
902	69987	7518
903	70075	7441
904	70157	7364
905	70230	7286
906	70304	7208
907	70379	7130
908	70456	7053
909	70532	6975
910	70614	6898
911	70689	6820
912	70752	6741
913	70820	6663
914	70901	6586
915	70977	6508
916	71049	6430
917	71121	6352
918	71199	6275
919	71272	6197
920	71346	6119
921	71421	6042
922	71507	5965
923	71576	5887
924	71655	5809
925	71734	5732
926	71810	5654
927	71893	5577
928	71972	5500
929	72046	5422
930	72147	5347
931	72231	5270
932	72311	5192
933	72382	5114
934	72462	5037
935	72535	4959
936	72619	4882
937	72705	4805
938	72782	4728
939	72856	4650
940	72938	4573
941	73022	4496
942	73101	4418
943	73180	4341
944	73262	4263
945	73341	4186
946	73418	4108
947	73495	4031
948	73576	3954
949	73654	3876
950	73727	3798
951	73808	3721
952	73883	3643
953	73961	3566
954	74037	3488
955	74118	3411
956	74201	3334
957	74294	3257
958	74376	3179
959	74470	3102
960	74550	3025
961	74631	2948
962	74711	2870
963	74793	2793
964	74872	2715
965	74947	2637
966	75026	2560
967	75107	2482
968	75188	2405
969	75259	2327
970	75334	2249
971	75413	2172
972	75486	2094
973	75557	2016
974	75631	1939
975	75709	1861
976	75788	1784
977	75869	1706
978	75951	1629
979	76023	1551
980	76102	1473
981	76181	1396
982	76257	1318
983	76339	1241
984	76422	1163
985	76505	1086
986	76586	1008
987	76676	931
988	76753	853
989	76837	776
990	76920	698
991	76989	620
992	77066	543
993	77133	465
994	77202	387
995	77286	310
996	77368	232
997	77450	155
998	77527	77
999	77607	0
