iter	Passed	Remaining
592	50107	34390
593	50197	34310
594	50284	34227
595	50374	34146
596	50455	34059
597	50544	33978
598	50631	33894
599	50720	33813
600	50822	33740
601	50926	33668
602	51017	33588
603	51103	33504
604	51192	33423
605	51273	33336
606	51358	33251
607	51446	33169
608	51529	33083
609	51608	32995
610	51684	32905
611	51769	32821
612	51848	32733
613	51938	32652
614	52026	32569
615	52112	32486
616	52202	32404
617	52289	32321
618	52372	32235
619	52461	32153
620	52539	32065
621	52625	31981
622	52715	31899
623	52805	31818
624	52902	31741
625	52992	31659
626	53083	31579
627	53182	31503
628	53266	31417
629	53344	31329
630	53435	31248
631	53531	31170
632	53615	31085
633	53699	31000
634	53779	30912
635	53866	30829
636	53955	30747
637	54038	30661
638	54115	30572
639	54201	30488
640	54292	30406
641	54378	30323
642	54458	30235
643	54544	30152
644	54633	30069
645	54715	29983
646	54789	29892
647	54862	29801
648	54943	29715
649	55070	29653
650	55151	29566
651	55251	29489
652	55352	29413
653	55439	29330
654	55524	29245
655	55615	29164
656	55697	29077
657	55782	28993
658	55866	28908
659	55949	28822
660	56033	28737
661	56119	28652
662	56200	28566
663	56287	28482
664	56371	28397
665	56459	28314
666	56541	28228
667	56629	28145
668	56716	28061
669	56805	27978
670	56890	27894
671	56972	27808
672	57052	27721
673	57128	27632
674	57196	27538
675	57272	27449
676	57348	27361
677	57439	27279
678	57538	27201
679	57633	27121
680	57715	27035
681	57802	26951
682	57889	26868
683	57979	26785
684	58065	26701
685	58146	26615
686	58226	26528
687	58311	26443
688	58396	26358
689	58487	26276
690	58575	26193
691	58647	26103
692	58736	26020
693	58819	25934
694	58911	25853
695	58991	25766
696	59074	25680
697	59160	25596
698	59246	25512
699	59331	25427
700	59416	25343
701	59501	25258
702	59581	25171
703	59685	25095
704	59782	25015
705	59870	24931
706	59952	24845
707	60057	24769
708	60148	24686
709	60231	24601
710	60315	24516
711	60401	24432
712	60486	24347
713	60562	24259
714	60649	24174
715	60714	24082
716	60799	23997
717	60895	23917
718	60979	23832
719	61066	23748
720	61147	23661
721	61227	23574
722	61317	23492
723	61404	23408
724	61494	23325
725	61583	23242
726	61667	23157
727	61754	23072
728	61859	22995
729	61947	22912
730	62024	22824
731	62114	22741
732	62201	22657
733	62283	22571
734	62368	22486
735	62450	22400
736	62534	22315
737	62628	22234
738	62717	22150
739	62803	22066
740	62893	21983
741	62969	21894
742	63052	21809
743	63136	21724
744	63225	21640
745	63309	21555
746	63387	21468
747	63475	21384
748	63564	21301
749	63642	21214
750	63727	21129
751	63814	21045
752	63899	20960
753	63989	20877
754	64093	20798
755	64181	20714
756	64271	20631
757	64360	20547
758	64443	20462
759	64528	20377
760	64609	20291
761	64696	20207
762	64765	20117
763	64841	20029
764	64921	19943
765	64980	19850
766	65040	19757
767	65117	19670
768	65208	19587
769	65286	19501
770	65378	19418
771	65473	19336
772	65545	19248
773	65635	19164
774	65722	19080
775	65801	18994
776	65887	18909
777	65968	18824
778	66055	18739
779	66129	18651
780	66220	18568
781	66319	18487
782	66416	18406
783	66503	18322
784	66590	18238
785	66665	18150
786	66769	18070
787	66844	17983
788	66931	17899
789	67006	17811
790	67090	17726
791	67173	17641
792	67258	17556
793	67338	17470
794	67420	17385
795	67513	17302
796	67595	17216
797	67682	17132
798	67762	17046
799	67851	16962
800	67936	16878
801	68023	16793
802	68103	16707
803	68189	16623
804	68278	16539
805	68373	16457
806	68457	16372
807	68559	16291
808	68655	16209
809	68750	16126
810	68839	16042
811	68917	15956
812	68994	15869
813	69067	15781
814	69155	15697
815	69240	15612
816	69318	15526
817	69405	15442
818	69494	15358
819	69583	15274
820	69675	15191
821	69763	15107
822	69854	15023
823	69949	14940
824	70036	14856
825	70122	14771
826	70211	14687
827	70300	14603
828	70390	14519
829	70471	14433
830	70555	14348
831	70641	14264
832	70739	14181
833	70835	14099
834	70925	14015
835	71006	13929
836	71090	13844
837	71171	13758
838	71259	13674
839	71349	13590
840	71430	13504
841	71512	13419
842	71589	13332
843	71671	13247
844	71752	13161
845	71848	13078
846	71933	12993
847	72020	12909
848	72104	12824
849	72195	12740
850	72277	12654
851	72357	12569
852	72438	12483
853	72520	12398
854	72594	12311
855	72685	12227
856	72775	12143
857	72872	12060
858	72984	11979
859	73075	11896
860	73156	11810
861	73247	11726
862	73326	11640
863	73416	11556
864	73503	11471
865	73585	11386
866	73673	11301
867	73743	11214
868	73821	11128
869	73909	11043
870	73989	10958
871	74077	10873
872	74149	10786
873	74233	10701
874	74315	10616
875	74403	10531
876	74475	10445
877	74558	10360
878	74644	10275
879	74734	10191
880	74810	10104
881	74901	10020
882	74980	9935
883	75066	9850
884	75170	9767
885	75268	9684
886	75352	9599
887	75425	9513
888	75518	9429
889	75599	9343
890	75690	9259
891	75772	9174
892	75858	9089
893	75937	9003
894	76017	8918
895	76098	8832
896	76176	8747
897	76263	8662
898	76342	8576
899	76421	8491
900	76516	8407
901	76598	8322
902	76684	8237
903	76770	8152
904	76853	8067
905	76947	7983
906	77034	7898
907	77125	7814
908	77209	7729
909	77309	7646
910	77408	7562
911	77502	7478
912	77583	7392
913	77674	7308
914	77766	7224
915	77841	7138
916	77929	7053
917	78016	6968
918	78109	6884
919	78197	6799
920	78284	6714
921	78369	6629
922	78455	6545
923	78543	6460
924	78627	6375
925	78701	6289
926	78792	6204
927	78878	6119
928	78950	6033
929	79041	5949
930	79135	5865
931	79208	5779
932	79306	5695
933	79393	5610
934	79480	5525
935	79581	5441
936	79670	5356
937	79765	5272
938	79848	5187
939	79935	5102
940	80015	5016
941	80095	4931
942	80205	4848
943	80304	4763
944	80406	4679
945	80517	4596
946	80622	4512
947	80726	4428
948	80827	4343
949	80929	4259
950	81027	4174
951	81125	4090
952	81214	4005
953	81312	3920
954	81402	3835
955	81486	3750
956	81569	3665
957	81653	3579
958	81754	3495
959	81856	3410
960	81948	3325
961	82077	3242
962	82166	3156
963	82258	3071
964	82351	2986
965	82432	2901
966	82522	2816
967	82600	2730
968	82690	2645
969	82769	2559
970	82855	2474
971	82945	2389
972	83034	2304
973	83125	2218
974	83218	2133
975	83306	2048
976	83389	1963
977	83471	1877
978	83538	1791
979	83615	1706
980	83701	1621
981	83785	1535
982	83877	1450
983	83979	1365
984	84077	1280
985	84167	1195
986	84243	1109
987	84325	1024
988	84421	938
989	84501	853
990	84582	768
991	84663	682
992	84748	597
993	84825	512
994	84913	426
995	84996	341
996	85084	256
997	85172	170
998	85262	85
999	85342	0
