iter	Passed	Remaining
582	49017	35060
583	49098	34974
584	49188	34894
585	49270	34808
586	49354	34724
587	49441	34642
588	49531	34562
589	49622	34483
590	49723	34411
591	49812	34330
592	49893	34243
593	49973	34156
594	50057	34072
595	50139	33987
596	50225	33904
597	50306	33818
598	50392	33735
599	50480	33653
600	50563	33568
601	50641	33480
602	50732	33400
603	50812	33314
604	50899	33232
605	50984	33148
606	51069	33064
607	51156	32982
608	51236	32895
609	51323	32813
610	51411	32731
611	51490	32644
612	51571	32558
613	51659	32476
614	51743	32392
615	51822	32304
616	51928	32234
617	52007	32147
618	52090	32061
619	52173	31977
620	52263	31896
621	52353	31815
622	52429	31727
623	52515	31643
624	52602	31561
625	52676	31471
626	52762	31388
627	52844	31303
628	52924	31216
629	53012	31134
630	53101	31052
631	53189	30971
632	53272	30886
633	53358	30803
634	53447	30721
635	53528	30635
636	53610	30550
637	53678	30456
638	53764	30373
639	53851	30291
640	53933	30206
641	54018	30122
642	54114	30044
643	54219	29972
644	54300	29886
645	54386	29803
646	54472	29720
647	54560	29638
648	54645	29554
649	54732	29471
650	54821	29389
651	54913	29309
652	54999	29226
653	55081	29141
654	55168	29057
655	55251	28973
656	55340	28891
657	55423	28806
658	55507	28722
659	55599	28642
660	55682	28557
661	55756	28468
662	55842	28384
663	55922	28298
664	56007	28214
665	56091	28129
666	56165	28040
667	56253	27958
668	56353	27882
669	56448	27802
670	56520	27712
671	56606	27629
672	56730	27564
673	56814	27480
674	56894	27393
675	56981	27310
676	57070	27228
677	57153	27143
678	57243	27062
679	57326	26977
680	57407	26891
681	57494	26808
682	57578	26723
683	57668	26642
684	57751	26557
685	57820	26465
686	57906	26382
687	57987	26296
688	58067	26210
689	58161	26130
690	58246	26046
691	58326	25960
692	58412	25876
693	58509	25798
694	58603	25718
695	58691	25635
696	58777	25551
697	58864	25468
698	58945	25382
699	59034	25300
700	59114	25214
701	59196	25129
702	59282	25045
703	59367	24961
704	59456	24878
705	59543	24795
706	59627	24711
707	59713	24627
708	59800	24544
709	59880	24458
710	59965	24374
711	60056	24292
712	60142	24208
713	60226	24124
714	60303	24037
715	60388	23953
716	60476	23869
717	60558	23784
718	60643	23700
719	60728	23616
720	60829	23538
721	60924	23458
722	61003	23372
723	61089	23288
724	61174	23204
725	61257	23119
726	61345	23036
727	61430	22952
728	61520	22869
729	61597	22782
730	61687	22700
731	61773	22616
732	61857	22532
733	61941	22447
734	62011	22357
735	62106	22277
736	62194	22194
737	62280	22110
738	62367	22026
739	62455	21943
740	62538	21859
741	62619	21773
742	62704	21689
743	62790	21605
744	62869	21519
745	62966	21439
746	63066	21359
747	63149	21274
748	63241	21192
749	63328	21109
750	63405	21022
751	63483	20936
752	63564	20850
753	63649	20766
754	63739	20683
755	63818	20597
756	63883	20506
757	63978	20425
758	64065	20342
759	64146	20256
760	64234	20173
761	64320	20089
762	64390	20000
763	64477	19917
764	64561	19832
765	64649	19749
766	64735	19665
767	64820	19581
768	64908	19497
769	64989	19412
770	65067	19326
771	65158	19243
772	65241	19158
773	65341	19079
774	65429	18995
775	65517	18912
776	65600	18827
777	65682	18742
778	65764	18657
779	65849	18572
780	65940	18490
781	66023	18405
782	66111	18322
783	66202	18239
784	66283	18154
785	66370	18070
786	66454	17985
787	66550	17904
788	66636	17820
789	66719	17735
790	66793	17648
791	66878	17564
792	66967	17480
793	67052	17396
794	67136	17312
795	67222	17227
796	67306	17143
797	67402	17061
798	67494	16979
799	67585	16896
800	67669	16811
801	67746	16725
802	67837	16642
803	67920	16557
804	68008	16474
805	68089	16388
806	68168	16302
807	68256	16219
808	68342	16135
809	68417	16048
810	68506	15965
811	68592	15880
812	68669	15794
813	68742	15707
814	68817	15621
815	68902	15536
816	68984	15451
817	69067	15367
818	69159	15284
819	69249	15201
820	69329	15115
821	69418	15032
822	69507	14948
823	69604	14866
824	69690	14782
825	69781	14699
826	69871	14616
827	69957	14532
828	70044	14448
829	70134	14364
830	70212	14278
831	70302	14195
832	70383	14110
833	70469	14026
834	70556	13942
835	70635	13856
836	70707	13769
837	70789	13684
838	70872	13600
839	70956	13515
840	71030	13428
841	71106	13343
842	71198	13260
843	71271	13173
844	71359	13089
845	71448	13006
846	71532	12921
847	71627	12838
848	71715	12754
849	71789	12668
850	71894	12587
851	71986	12504
852	72076	12421
853	72149	12334
854	72235	12250
855	72322	12166
856	72408	12082
857	72495	11998
858	72575	11912
859	72664	11829
860	72748	11744
861	72831	11659
862	72917	11575
863	72995	11490
864	73072	11404
865	73161	11320
866	73247	11236
867	73328	11151
868	73400	11064
869	73478	10979
870	73565	10895
871	73647	10810
872	73721	10724
873	73808	10640
874	73898	10556
875	73982	10472
876	74081	10389
877	74179	10307
878	74269	10223
879	74357	10139
880	74436	10054
881	74523	9970
882	74611	9886
883	74700	9802
884	74786	9717
885	74879	9634
886	74964	9550
887	75049	9465
888	75141	9382
889	75217	9296
890	75285	9210
891	75370	9125
892	75460	9041
893	75546	8957
894	75631	8873
895	75714	8788
896	75802	8704
897	75883	8619
898	75974	8535
899	76056	8450
900	76134	8365
901	76223	8281
902	76318	8198
903	76407	8114
904	76478	8028
905	76565	7943
906	76648	7859
907	76734	7774
908	76820	7690
